timer,hart
9791.62310821,512
9792.47789853,523
9793.33268885,538
9794.18747917,556
9795.04226948,577
9795.8970598,598
9796.75185012,616
9797.60664044,630
9798.46143076,640
9799.31622108,643
9800.1710114,644
9801.02580172,637
9801.88059204,629
9802.73538236,617
9803.59017268,601
9804.444963,582
9805.29975332,564
9806.15454364,546
9807.00933396,527
9807.86412427,507
9808.71891459,491
9809.57370491,479
9810.42849523,467
9811.28328555,460
9812.13807587,454
9812.99286619,451
9813.84765651,451
9814.70244683,451
9815.55723715,453
9816.41202747,457
9817.26681779,461
9818.12160811,464
9818.97639843,469
9819.83118875,474
9820.68597907,479
9821.54076938,483
9822.3955597,490
9823.25035002,495
9824.10514034,500
9824.95993066,504
9825.81472098,507
9826.6695113,510
9827.52430162,513
9828.37909194,515
9829.23388226,517
9830.08867258,519
9830.9434629,519
9831.79825322,518
9832.65304354,518
9833.50783386,516
9834.36262417,514
9835.21741449,511
9836.07220481,510
9836.92699513,509
9837.78178545,507
9838.63657577,505
9839.49136609,504
9840.34615641,503
9841.20094673,502
9842.05573705,501
9842.91052737,500
9843.76531769,498
9844.62010801,496
9845.47489833,496
9846.32968865,496
9847.18447897,495
9848.03926928,495
9848.8940596,496
9849.74884992,497
9850.60364024,497
9851.45843056,499
9852.31322088,500
9853.1680112,503
9854.02280152,503
9854.87759184,506
9855.73238216,508
9856.58717248,507
9857.4419628,507
9858.29675312,507
9859.15154344,505
9860.00633376,505
9860.86112407,506
9861.71591439,506
9862.57070471,506
9863.42549503,508
9864.28028535,507
9865.13507567,505
9865.98986599,506
9866.84465631,507
9867.69944663,506
9868.55423695,505
9869.40902727,507
9870.26381759,507
9871.11860791,505
9871.97339823,505
9872.82818855,505
9873.68297887,505
9874.53776918,505
9875.3925595,505
9876.24734982,505
9877.10214014,505
9877.95693046,506
9878.81172078,506
9879.6665111,507
9880.52130142,507
9881.37609174,507
9882.23088206,506
9883.08567238,507
9883.9404627,508
9884.79525302,507
9885.65004334,507
9886.50483366,507
9887.35962397,506
9888.21441429,505
9889.06920461,506
9889.92399493,508
9890.77878525,510
9891.63357557,517
9892.48836589,531
9893.34315621,551
9894.19794653,571
9895.05273685,593
9895.90752717,614
9896.76231749,630
9897.61710781,642
9898.47189813,648
9899.32668845,649
9900.18147877,648
9901.03626908,638
9901.8910594,626
9902.74584972,610
9903.60064004,592
9904.45543036,572
9905.31022068,551
9906.165011,531
9907.01980132,513
9907.87459164,497
9908.72938196,482
9909.58417228,469
9910.4389626,457
9911.29375292,450
9912.14854324,444
9913.00333356,440
9913.85812387,438
9914.71291419,439
9915.56770451,442
9916.42249483,447
9917.27728515,450
9918.13207547,456
9918.98686579,461
9919.84165611,469
9920.69644643,476
9921.55123675,482
9922.40602707,489
9923.26081739,496
9924.11560771,501
9924.97039803,507
9925.82518835,513
9926.67997867,518
9927.53476898,521
9928.3895593,525
9929.24434962,527
9930.09913994,528
9930.95393026,527
9931.80872058,525
9932.6635109,522
9933.51830122,518
9934.37309154,514
9935.22788186,511
9936.08267218,507
9936.9374625,505
9937.79225282,501
9938.64704314,500
9939.50183346,497
9940.35662377,496
9941.21141409,494
9942.06620441,492
9942.92099473,492
9943.77578505,492
9944.63057537,492
9945.48536569,492
9946.34015601,494
9947.19494633,494
9948.04973665,496
9948.90452697,498
9949.75931729,500
9950.61410761,502
9951.46889793,501
9952.32368825,504
9953.17847857,506
9954.03326888,506
9954.8880592,507
9955.74284952,507
9956.59763984,507
9957.45243016,506
9958.30722048,507
9959.1620108,507
9960.01680112,507
9960.87159144,507
9961.72638176,506
9962.58117208,507
9963.4359624,508
9964.29075272,507
9965.14554304,506
9966.00033336,507
9966.85512367,508
9967.70991399,507
9968.56470431,506
9969.41949463,506
9970.27428495,505
9971.12907527,505
9971.98386559,506
9972.83865591,506
9973.69344623,506
9974.54823655,506
9975.40302687,505
9976.25781719,506
9977.11260751,507
9977.96739783,505
9978.82218815,506
9979.67697847,506
9980.53176878,506
9981.3865591,507
9982.24134942,507
9983.09613974,508
9983.95093006,508
9984.80572038,508
9985.6605107,508
9986.51530102,508
9987.37009134,507
9988.22488166,506
9989.07967198,506
9989.9344623,507
9990.78925262,508
9991.64404294,508
9992.49883326,512
9993.35362357,516
9994.20841389,529
9995.06320421,548
9995.91799453,571
9996.77278485,595
9997.62757517,616
9998.48236549,635
9999.33715581,650
10000.1919461,660
10001.0467364,663
10001.9015268,662
10002.7563171,654
10003.6111074,641
10004.4658977,625
10005.320688,605
10006.1754784,584
10007.0302687,563
10007.885059,542
10008.7398493,525
10009.5946396,507
10010.44943,492
10011.3042203,477
10012.1590106,466
10013.0138009,458
10013.8685912,452
10014.7233816,448
10015.5781719,447
10016.4329622,446
10017.2877525,447
10018.1425428,449
10018.9973332,452
10019.8521235,456
10020.7069138,460
10021.5617041,464
10022.4164944,470
10023.2712848,476
10024.1260751,481
10024.9808654,487
10025.8356557,493
10026.690446,499
10027.5452363,504
10028.4000267,509
10029.254817,514
10030.1096073,517
10030.9643976,518
10031.8191879,520
10032.6739783,520
10033.5287686,519
10034.3835589,518
10035.2383492,516
10036.0931395,514
10036.9479299,512
10037.8027202,509
10038.6575105,506
10039.5123008,503
10040.3670911,501
10041.2218815,498
10042.0766718,496
10042.9314621,495
10043.7862524,495
10044.6410427,494
10045.4958331,495
10046.3506234,496
10047.2054137,496
10048.060204,497
10048.9149943,498
10049.7697847,501
10050.624575,502
10051.4793653,503
10052.3341556,504
10053.1889459,507
10054.0437362,507
10054.8985266,507
10055.7533169,508
10056.6081072,508
10057.4628975,508
10058.3176878,507
10059.1724782,508
10060.0272685,508
10060.8820588,508
10061.7368491,508
10062.5916394,509
10063.4464298,509
10064.3012201,509
10065.1560104,509
10066.0108007,510
10066.865591,510
10067.7203814,511
10068.5751717,510
10069.429962,511
10070.2847523,510
10071.1395426,510
10071.994333,512
10072.8491233,512
10073.7039136,513
10074.5587039,511
10075.4134942,511
10076.2682846,511
10077.1230749,511
10077.9778652,510
10078.8326555,510
10079.6874458,512
10080.5422361,512
10081.3970265,511
10082.2518168,512
10083.1066071,512
10083.9613974,513
10084.8161877,513
10085.6709781,514
10086.5257684,516
10087.3805587,516
10088.235349,514
10089.0901393,515
10089.9449297,515
10090.79972,516
10091.6545103,515
10092.5093006,516
10093.3640909,517
10094.2188813,515
10095.0736716,514
10095.9284619,513
10096.7832522,513
10097.6380425,514
10098.4928329,521
10099.3476232,538
10100.2024135,559
10101.0572038,579
10101.9119941,600
10102.7667845,623
10103.6215748,643
10104.4763651,657
10105.3311554,667
10106.1859457,675
10107.040736,678
10107.8955264,676
10108.7503167,671
10109.605107,662
10110.4598973,649
10111.3146876,632
10112.169478,612
10113.0242683,593
10113.8790586,572
10114.7338489,551
10115.5886392,532
10116.4434296,514
10117.2982199,497
10118.1530102,481
10119.0078005,468
10119.8625908,459
10120.7173812,451
10121.5721715,444
10122.4269618,441
10123.2817521,439
10124.1365424,439
10124.9913328,439
10125.8461231,442
10126.7009134,447
10127.5557037,451
10128.410494,457
10129.2652844,462
10130.1200747,467
10130.974865,471
10131.8296553,477
10132.6844456,483
10133.5392359,490
10134.3940263,493
10135.2488166,497
10136.1036069,501
10136.9583972,503
10137.8131875,503
10138.6679779,504
10139.5227682,504
10140.3775585,502
10141.2323488,500
10142.0871391,500
10142.9419295,498
10143.7967198,497
10144.6515101,493
10145.5063004,493
10146.3610907,494
10147.2158811,492
10148.0706714,491
10148.9254617,490
10149.780252,492
10150.6350423,491
10151.4898327,489
10152.344623,490
10153.1994133,493
10154.0542036,493
10154.9089939,493
10155.7637843,494
10156.6185746,496
10157.4733649,497
10158.3281552,497
10159.1829455,498
10160.0377358,500
10160.8925262,502
10161.7473165,501
10162.6021068,502
10163.4568971,503
10164.3116874,504
10165.1664778,503
10166.0212681,503
10166.8760584,504
10167.7308487,502
10168.585639,501
10169.4404294,503
10170.2952197,503
10171.15001,503
10172.0048003,500
10172.8595906,501
10173.714381,501
10174.5691713,501
10175.4239616,500
10176.2787519,501
10177.1335422,501
10177.9883326,500
10178.8431229,499
10179.6979132,500
10180.5527035,500
10181.4074938,500
10182.2622842,501
10183.1170745,504
10183.9718648,505
10184.8266551,506
10185.6814454,507
10186.5362357,508
10187.3910261,508
10188.2458164,507
10189.1006067,506
10189.955397,506
10190.8101873,505
10191.6649777,503
10192.519768,504
10193.3745583,505
10194.2293486,504
10195.0841389,503
10195.9389293,507
10196.7937196,519
10197.6485099,532
10198.5033002,546
10199.3580905,566
10200.2128809,584
10201.0676712,593
10201.9224615,601
10202.7772518,609
10203.6320421,611
10204.4868325,602
10205.3416228,592
10206.1964131,585
10207.0512034,574
10207.9059937,553
10208.7607841,539
10209.6155744,529
10210.4703647,516
10211.325155,500
10212.1799453,488
10213.0347356,481
10213.889526,474
10214.7443163,460
10215.5991066,454
10216.4538969,455
10217.3086872,453
10218.1634776,447
10219.0182679,449
10219.8730582,455
10220.7278485,456
10221.5826388,455
10222.4374292,462
10223.2922195,470
10224.1470098,474
10225.0018001,474
10225.8565904,481
10226.7113808,488
10227.5661711,489
10228.4209614,490
10229.2757517,495
10230.130542,502
10230.9853324,501
10231.8401227,501
10232.694913,506
10233.5497033,509
10234.4044936,506
10235.259284,506
10236.1140743,507
10236.9688646,508
10237.8236549,504
10238.6784452,502
10239.5332355,504
10240.3880259,504
10241.2428162,502
10242.0976065,500
10242.9523968,502
10243.8071871,503
10244.6619775,501
10245.5167678,501
10246.3715581,505
10247.2263484,505
10248.0811387,503
10248.9359291,503
10249.7907194,506
10250.6455097,507
10251.5003,504
10252.3550903,506
10253.2098807,508
10254.064671,509
10254.9194613,508
10255.7742516,509
10256.6290419,512
10257.4838323,513
10258.3386226,512
10259.1934129,514
10260.0482032,515
10260.9029935,513
10261.7577839,513
10262.6125742,514
10263.4673645,515
10264.3221548,515
10265.1769451,514
10266.0317354,515
10266.8865258,518
10267.7413161,517
10268.5961064,517
10269.4508967,518
10270.305687,518
10271.1604774,516
10272.0152677,515
10272.870058,515
10273.7248483,515
10274.5796386,513
10275.434429,514
10276.2892193,514
10277.1440096,516
10277.9987999,515
10278.8535902,517
10279.7083806,519
10280.5631709,521
10281.4179612,522
10282.2727515,522
10283.1275418,522
10283.9823322,522
10284.8371225,521
10285.6919128,521
10286.5467031,521
10287.4014934,519
10288.2562838,517
10289.1110741,516
10289.9658644,518
10290.8206547,518
10291.675445,518
10292.5302353,519
10293.3850257,521
10294.239816,523
10295.0946063,526
10295.9493966,529
10296.8041869,535
10297.6589773,540
10298.5137676,544
10299.3685579,550
10300.2233482,552
10301.0781385,551
10301.9329289,547
10302.7877192,542
10303.6425095,537
10304.4972998,530
10305.3520901,523
10306.2068805,518
10307.0616708,512
10307.9164611,506
10308.7712514,500
10309.6260417,496
10310.4808321,491
10311.3356224,485
10312.1904127,482
10313.045203,480
10313.8999933,479
10314.7547837,477
10315.609574,477
10316.4643643,478
10317.3191546,478
10318.1739449,478
10319.0287352,480
10319.8835256,482
10320.7383159,483
10321.5931062,483
10322.4478965,484
10323.3026868,488
10324.1574772,488
10325.0122675,489
10325.8670578,492
10326.7218481,496
10327.5766384,498
10328.4314288,500
10329.2862191,504
10330.1410094,509
10330.9957997,511
10331.85059,512
10332.7053804,515
10333.5601707,519
10334.414961,521
10335.2697513,523
10336.1245416,527
10336.979332,528
10337.8341223,527
10338.6889126,526
10339.5437029,527
10340.3984932,525
10341.2532836,523
10342.1080739,523
10342.9628642,523
10343.8176545,523
10344.6724448,523
10345.5272351,522
10346.3820255,524
10347.2368158,524
10348.0916061,524
10348.9463964,526
10349.8011867,527
10350.6559771,526
10351.5107674,525
10352.3655577,527
10353.220348,528
10354.0751383,528
10354.9299287,529
10355.784719,530
10356.6395093,532
10357.4942996,533
10358.3490899,534
10359.2038803,533
10360.0586706,534
10360.9134609,531
10361.7682512,531
10362.6230415,529
10363.4778319,529
10364.3326222,527
10365.1874125,526
10366.0422028,524
10366.8969931,522
10367.7517835,522
10368.6065738,520
10369.4613641,520
10370.3161544,519
10371.1709447,518
10372.025735,517
10372.8805254,517
10373.7353157,516
10374.590106,516
10375.4448963,516
10376.2996866,517
10377.154477,518
10378.0092673,518
10378.8640576,518
10379.7188479,518
10380.5736382,517
10381.4284286,515
10382.2832189,513
10383.1380092,511
10383.9927995,511
10384.8475898,509
10385.7023802,510
10386.5571705,510
10387.4119608,513
10388.2667511,515
10389.1215414,520
10389.9763318,525
10390.8311221,529
10391.6859124,537
10392.5407027,547
10393.395493,556
10394.2502834,564
10395.1050737,569
10395.959864,572
10396.8146543,571
10397.6694446,568
10398.5242349,563
10399.3790253,557
10400.2338156,550
10401.0886059,543
10401.9433962,536
10402.7981865,528
10403.6529769,522
10404.5077672,514
10405.3625575,508
10406.2173478,503
10407.0721381,498
10407.9269285,495
10408.7817188,493
10409.6365091,491
10410.4912994,492
10411.3460897,493
10412.2008801,495
10413.0556704,496
10413.9104607,498
10414.765251,500
10415.6200413,501
10416.4748317,503
10417.329622,505
10418.1844123,507
10419.0392026,509
10419.8939929,511
10420.7487833,513
10421.6035736,513
10422.4583639,513
10423.3131542,514
10424.1679445,513
10425.0227348,513
10425.8775252,512
10426.7323155,511
10427.5871058,511
10428.4418961,510
10429.2966864,509
10430.1514768,509
10431.0062671,508
10431.8610574,506
10432.7158477,507
10433.570638,507
10434.4254284,506
10435.2802187,504
10436.135009,503
10436.9897993,502
10437.8445896,502
10438.69938,502
10439.5541703,502
10440.4089606,502
10441.2637509,501
10442.1185412,501
10442.9733316,501
10443.8281219,502
10444.6829122,503
10445.5377025,504
10446.3924928,505
10447.2472832,507
10448.1020735,508
10448.9568638,509
10449.8116541,510
10450.6664444,510
10451.5212347,512
10452.3760251,514
10453.2308154,515
10454.0856057,516
10454.940396,516
10455.7951863,515
10456.6499767,516
10457.504767,514
10458.3595573,514
10459.2143476,514
10460.0691379,513
10460.9239283,512
10461.7787186,511
10462.6335089,509
10463.4882992,510
10464.3430895,508
10465.1978799,507
10466.0526702,507
10466.9074605,506
10467.7622508,507
10468.6170411,506
10469.4718315,505
10470.3266218,505
10471.1814121,504
10472.0362024,503
10472.8909927,504
10473.7457831,504
10474.6005734,504
10475.4553637,503
10476.310154,501
10477.1649443,501
10478.0197346,503
10478.874525,503
10479.7293153,507
10480.5841056,513
10481.4388959,525
10482.2936862,538
10483.1484766,553
10484.0032669,570
10484.8580572,586
10485.7128475,600
10486.5676378,611
10487.4224282,618
10488.2772185,620
10489.1320088,618
10489.9867991,613
10490.8415894,605
10491.6963798,595
10492.5511701,582
10493.4059604,571
10494.2607507,558
10495.115541,546
10495.9703314,535
10496.8251217,526
10497.679912,517
10498.5347023,508
10499.3894926,501
10500.244283,496
10501.0990733,491
10501.9538636,487
10502.8086539,485
10503.6634442,484
10504.5182345,482
10505.3730249,482
10506.2278152,481
10507.0826055,481
10507.9373958,482
10508.7921861,483
10509.6469765,485
10510.5017668,489
10511.3565571,493
10512.2113474,497
10513.0661377,499
10513.9209281,502
10514.7757184,503
10515.6305087,505
10516.485299,506
10517.3400893,508
10518.1948797,510
10519.04967,510
10519.9044603,513
10520.7592506,514
10521.6140409,513
10522.4688313,511
10523.3236216,511
10524.1784119,509
10525.0332022,508
10525.8879925,508
10526.7427829,507
10527.5975732,507
10528.4523635,507
10529.3071538,508
10530.1619441,507
10531.0167344,507
10531.8715248,506
10532.7263151,503
10533.5811054,502
10534.4358957,500
10535.290686,500
10536.1454764,499
10537.0002667,500
10537.855057,500
10538.7098473,500
10539.5646376,499
10540.419428,499
10541.2742183,498
10542.1290086,497
10542.9837989,497
10543.8385892,497
10544.6933796,498
10545.5481699,499
10546.4029602,500
10547.2577505,502
10548.1125408,502
10548.9673312,503
10549.8221215,504
10550.6769118,504
10551.5317021,505
10552.3864924,505
10553.2412828,505
10554.0960731,506
10554.9508634,506
10555.8056537,507
10556.660444,507
10557.5152343,508
10558.3700247,507
10559.224815,508
10560.0796053,508
10560.9343956,508
10561.7891859,506
10562.6439763,507
10563.4987666,505
10564.3535569,505
10565.2083472,505
10566.0631375,505
10566.9179279,506
10567.7727182,506
10568.6275085,507
10569.4822988,508
10570.3370891,509
10571.1918795,509
10572.0466698,509
10572.9014601,509
10573.7562504,511
10574.6110407,512
10575.4658311,512
10576.3206214,512
10577.1754117,513
10578.030202,516
10578.8849923,521
10579.7397827,529
10580.594573,541
10581.4493633,556
10582.3041536,572
10583.1589439,589
10584.0137342,603
10584.8685246,617
10585.7233149,624
10586.5781052,628
10587.4328955,629
10588.2876858,626
10589.1424762,619
10589.9972665,609
10590.8520568,598
10591.7068471,584
10592.5616374,570
10593.4164278,555
10594.2712181,540
10595.1260084,526
10595.9807987,514
10596.835589,503
10597.6903794,493
10598.5451697,486
10599.39996,481
10600.2547503,479
10601.1095406,477
10601.964331,477
10602.8191213,478
10603.6739116,478
10604.5287019,478
10605.3834922,480
10606.2382826,481
10607.0930729,484
10607.9478632,487
10608.8026535,490
10609.6574438,494
10610.5122341,496
10611.3670245,499
10612.2218148,503
10613.0766051,505
10613.9313954,508
10614.7861857,510
10615.6409761,511
10616.4957664,512
10617.3505567,513
10618.205347,513
10619.0601373,513
10619.9149277,510
10620.769718,510
10621.6245083,508
10622.4792986,507
10623.3340889,506
10624.1888793,506
10625.0436696,504
10625.8984599,503
10626.7532502,501
10627.6080405,500
10628.4628309,498
10629.3176212,497
10630.1724115,496
10631.0272018,495
10631.8819921,494
10632.7367825,494
10633.5915728,494
10634.4463631,493
10635.3011534,492
10636.1559437,491
10637.010734,490
10637.8655244,490
10638.7203147,489
10639.575105,489
10640.4298953,490
10641.2846856,490
10642.139476,493
10642.9942663,494
10643.8490566,496
10644.7038469,499
10645.5586372,500
10646.4134276,501
10647.2682179,503
10648.1230082,505
10648.9777985,507
10649.8325888,510
10650.6873792,512
10651.5421695,516
10652.3969598,519
10653.2517501,520
10654.1065404,523
10654.9613308,526
10655.8161211,528
10656.6709114,527
10657.5257017,529
10658.380492,530
10659.2352824,531
10660.0900727,530
10660.944863,528
10661.7996533,527
10662.6544436,526
10663.5092339,525
10664.3640243,523
10665.2188146,523
10666.0736049,521
10666.9283952,520
10667.7831855,518
10668.6379759,517
10669.4927662,515
10670.3475565,513
10671.2023468,512
10672.0571371,511
10672.9119275,511
10673.7667178,511
10674.6215081,510
10675.4762984,509
10676.3310887,509
10677.1858791,508
10678.0406694,507
10678.8954597,509
10679.75025,510
10680.6050403,514
10681.4598307,523
10682.314621,536
10683.1694113,550
10684.0242016,567
10684.8789919,582
10685.7337823,594
10686.5885726,603
10687.4433629,610
10688.2981532,615
10689.1529435,615
10690.0077338,611
10690.8625242,605
10691.7173145,596
10692.5721048,584
10693.4268951,570
10694.2816854,556
10695.1364758,542
10695.9912661,528
10696.8460564,515
10697.7008467,503
10698.555637,493
10699.4104274,486
10700.2652177,479
10701.120008,474
10701.9747983,471
10702.8295886,470
10703.684379,469
10704.5391693,470
10705.3939596,472
10706.2487499,474
10707.1035402,477
10707.9583306,481
10708.8131209,486
10709.6679112,492
10710.5227015,498
10711.3774918,502
10712.2322822,507
10713.0870725,512
10713.9418628,515
10714.7966531,517
10715.6514434,520
10716.5062337,522
10717.3610241,523
10718.2158144,523
10719.0706047,521
10719.925395,519
10720.7801853,518
10721.6349757,516
10722.489766,514
10723.3445563,512
10724.1993466,510
10725.0541369,508
10725.9089273,507
10726.7637176,504
10727.6185079,501
10728.4732982,501
10729.3280885,500
10730.1828789,499
10731.0376692,497
10731.8924595,498
10732.7472498,498
10733.6020401,497
10734.4568305,496
10735.3116208,497
10736.1664111,497
10737.0212014,497
10737.8759917,496
10738.7307821,496
10739.5855724,496
10740.4403627,496
10741.295153,496
10742.1499433,495
10743.0047336,496
10743.859524,495
10744.7143143,496
10745.5691046,497
10746.4238949,499
10747.2786852,499
10748.1334756,500
10748.9882659,501
10749.8430562,504
10750.6978465,506
10751.5526368,506
10752.4074272,506
10753.2622175,507
10754.1170078,507
10754.9717981,507
10755.8265884,507
10756.6813788,508
10757.5361691,508
10758.3909594,507
10759.2457497,508
10760.10054,507
10760.9553304,506
10761.8101207,505
10762.664911,505
10763.5197013,504
10764.3744916,503
10765.229282,503
10766.0840723,504
10766.9388626,507
10767.7936529,507
10768.6484432,508
10769.5032335,508
10770.3580239,510
10771.2128142,509
10772.0676045,510
10772.9223948,513
10773.7771851,518
10774.6319755,529
10775.4867658,543
10776.3415561,560
10777.1963464,579
10778.0511367,595
10778.9059271,611
10779.7607174,623
10780.6155077,632
10781.470298,636
10782.3250883,636
10783.1798787,632
10784.034669,624
10784.8894593,613
10785.7442496,600
10786.5990399,585
10787.4538303,570
10788.3086206,553
10789.1634109,538
10790.0182012,523
10790.8729915,510
10791.7277819,499
10792.5825722,490
10793.4373625,483
10794.2921528,478
10795.1469431,474
10796.0017334,474
10796.8565238,474
10797.7113141,475
10798.5661044,476
10799.4208947,478
10800.275685,481
10801.1304754,483
10801.9852657,487
10802.840056,491
10803.6948463,495
10804.5496366,499
10805.404427,503
10806.2592173,507
10807.1140076,509
10807.9687979,511
10808.8235882,514
10809.6783786,516
10810.5331689,518
10811.3879592,518
10812.2427495,518
10813.0975398,517
10813.9523302,516
10814.8071205,515
10815.6619108,513
10816.5167011,512
10817.3714914,509
10818.2262818,507
10819.0810721,505
10819.9358624,504
10820.7906527,502
10821.645443,500
10822.5002333,500
10823.3550237,498
10824.209814,497
10825.0646043,496
10825.9193946,494
10826.7741849,494
10827.6289753,492
10828.4837656,492
10829.3385559,493
10830.1933462,492
10831.0481365,492
10831.9029269,491
10832.7577172,493
10833.6125075,493
10834.4672978,494
10835.3220881,496
10836.1768785,498
10837.0316688,499
10837.8864591,500
10838.7412494,501
10839.5960397,502
10840.4508301,504
10841.3056204,504
10842.1604107,506
10843.015201,507
10843.8699913,506
10844.7247817,507
10845.579572,506
10846.4343623,505
10847.2891526,504
10848.1439429,504
10848.9987332,505
10849.8535236,505
10850.7083139,504
10851.5631042,504
10852.4178945,504
10853.2726848,504
10854.1274752,506
10854.9822655,506
10855.8370558,507
10856.6918461,507
10857.5466364,508
10858.4014268,507
10859.2562171,509
10860.1110074,509
10860.9657977,511
10861.820588,511
10862.6753784,512
10863.5301687,512
10864.384959,512
10865.2397493,512
10866.0945396,513
10866.94933,513
10867.8041203,512
10868.6589106,511
10869.5137009,513
10870.3684912,513
10871.2232816,514
10872.0780719,515
10872.9328622,519
10873.7876525,528
10874.6424428,539
10875.4972331,555
10876.3520235,572
10877.2068138,590
10878.0616041,605
10878.9163944,620
10879.7711847,632
10880.6259751,641
10881.4807654,644
10882.3355557,643
10883.190346,639
10884.0451363,630
10884.8999267,615
10885.754717,600
10886.6095073,584
10887.4642976,566
10888.3190879,549
10889.1738783,534
10890.0286686,521
10890.8834589,508
10891.7382492,495
10892.5930395,485
10893.4478299,478
10894.3026202,472
10895.1574105,468
10896.0122008,466
10896.8669911,466
10897.7217815,467
10898.5765718,466
10899.4313621,468
10900.2861524,470
10901.1409427,473
10901.995733,476
10902.8505234,481
10903.7053137,484
10904.560104,488
10905.4148943,492
10906.2696846,498
10907.124475,503
10907.9792653,506
10908.8340556,510
10909.6888459,513
10910.5436362,516
10911.3984266,518
10912.2532169,518
10913.1080072,519
10913.9627975,519
10914.8175878,519
10915.6723782,518
10916.5271685,515
10917.3819588,515
10918.2367491,512
10919.0915394,512
10919.9463298,509
10920.8011201,508
10921.6559104,506
10922.5107007,504
10923.365491,502
10924.2202814,500
10925.0750717,499
10925.929862,498
10926.7846523,496
10927.6394426,495
10928.4942329,494
10929.3490233,493
10930.2038136,493
10931.0586039,495
10931.9133942,494
10932.7681845,496
10933.6229749,496
10934.4777652,497
10935.3325555,499
10936.1873458,498
10937.0421361,499
10937.8969265,498
10938.7517168,498
10939.6065071,498
10940.4612974,498
10941.3160877,497
10942.1708781,497
10943.0256684,497
10943.8804587,498
10944.735249,498
10945.5900393,498
10946.4448297,498
10947.29962,499
10948.1544103,498
10949.0092006,499
10949.8639909,500
10950.7187813,503
10951.5735716,504
10952.4283619,504
10953.2831522,505
10954.1379425,506
10954.9927328,506
10955.8475232,506
10956.7023135,504
10957.5571038,504
10958.4118941,505
10959.2666844,505
10960.1214748,507
10960.9762651,508
10961.8310554,508
10962.6858457,508
10963.540636,508
10964.3954264,509
10965.2502167,509
10966.105007,509
10966.9597973,508
10967.8145876,507
10968.669378,508
10969.5241683,507
10970.3789586,508
10971.2337489,510
10972.0885392,514
10972.9433296,522
10973.7981199,536
10974.6529102,552
10975.5077005,570
10976.3624908,588
10977.2172812,603
10978.0720715,617
10978.9268618,627
10979.7816521,633
10980.6364424,635
10981.4912327,635
10982.3460231,629
10983.2008134,619
10984.0556037,607
10984.910394,592
10985.7651843,575
10986.6199747,558
10987.474765,543
10988.3295553,528
10989.1843456,513
10990.0391359,501
10990.8939263,491
10991.7487166,483
10992.6035069,476
10993.4582972,473
10994.3130875,471
10995.1678779,469
10996.0226682,468
10996.8774585,469
10997.7322488,472
10998.5870391,475
10999.4418295,477
11000.2966198,481
11001.1514101,485
11002.0062004,490
11002.8609907,494
11003.7157811,498
11004.5705714,503
11005.4253617,506
11006.280152,511
11007.1349423,515
11007.9897326,518
11008.844523,519
11009.6993133,518
11010.5541036,518
11011.4088939,517
11012.2636842,514
11013.1184746,511
11013.9732649,508
11014.8280552,506
11015.6828455,502
11016.5376358,499
11017.3924262,497
11018.2472165,497
11019.1020068,494
11019.9567971,492
11020.8115874,490
11021.6663778,488
11022.5211681,486
11023.3759584,485
11024.2307487,487
11025.085539,486
11025.9403294,487
11026.7951197,488
11027.64991,490
11028.5047003,491
11029.3594906,492
11030.214281,495
11031.0690713,495
11031.9238616,496
11032.7786519,498
11033.6334422,499
11034.4882325,501
11035.3430229,503
11036.1978132,502
11037.0526035,504
11037.9073938,506
11038.7621841,507
11039.6169745,507
11040.4717648,507
11041.3265551,507
11042.1813454,508
11043.0361357,507
11043.8909261,508
11044.7457164,507
11045.6005067,506
11046.455297,506
11047.3100873,507
11048.1648777,507
11049.019668,507
11049.8744583,507
11050.7292486,507
11051.5840389,507
11052.4388293,506
11053.2936196,506
11054.1484099,504
11055.0032002,505
11055.8579905,504
11056.7127809,504
11057.5675712,504
11058.4223615,505
11059.2771518,504
11060.1319421,504
11060.9867324,504
11061.8415228,504
11062.6963131,504
11063.5511034,505
11064.4058937,505
11065.260684,506
11066.1154744,508
11066.9702647,510
11067.825055,516
11068.6798453,529
11069.5346356,543
11070.389426,562
11071.2442163,581
11072.0990066,599
11072.9537969,612
11073.8085872,624
11074.6633776,632
11075.5181679,634
11076.3729582,631
11077.2277485,626
11078.0825388,617
11078.9373292,606
11079.7921195,591
11080.6469098,576
11081.5017001,560
11082.3564904,545
11083.2112808,531
11084.0660711,515
11084.9208614,503
11085.7756517,492
11086.630442,482
11087.4852323,475
11088.3400227,471
11089.194813,467
11090.0496033,466
11090.9043936,466
11091.7591839,468
11092.6139743,470
11093.4687646,471
11094.3235549,473
11095.1783452,475
11096.0331355,479
11096.8879259,482
11097.7427162,484
11098.5975065,488
11099.4522968,492
11100.3070871,494
11101.1618775,496
11102.0166678,499
11102.8714581,502
11103.7262484,504
11104.5810387,506
11105.4358291,508
11106.2906194,510
11107.1454097,509
11108.0002,510
11108.8549903,510
11109.7097807,509
11110.564571,506
11111.4193613,503
11112.2741516,502
11113.1289419,498
11113.9837322,497
11114.8385226,496
11115.6933129,495
11116.5481032,494
11117.4028935,493
11118.2576838,493
11119.1124742,493
11119.9672645,493
11120.8220548,493
11121.6768451,493
11122.5316354,495
11123.3864258,495
11124.2412161,496
11125.0960064,498
11125.9507967,498
11126.805587,499
11127.6603774,500
11128.5151677,501
11129.369958,501
11130.2247483,501
11131.0795386,501
11131.934329,503
11132.7891193,504
